Id,Type,AccidentDt,Paid,EventDt,AccidentYr,EventYr,MovementDelay
19350,4,2014-08,1071.0,2016-03,2014,2016,2
20920,1,2015-07,12154.0,2016-03,2015,2016,1
9270,2,2013-08,25345.0,2016-03,2013,2016,3
22046,1,2015-04,2556.0,2016-03,2015,2016,1
14089,6,2014-05,9413.0,2016-03,2014,2016,2
5972,4,2012-12,3000.0,2016-03,2012,2016,4
14827,2,2014-10,1053.0,2016-03,2014,2016,2
20738,1,2015-08,2000.0,2016-03,2015,2016,1
18578,4,2015-03,4403.0,2016-03,2015,2016,1
23040,1,2016-02,4424.0,2016-03,2016,2016,0
16278,4,2014-02,4346.0,2016-03,2014,2016,2
20445,1,2015-08,2000.0,2016-03,2015,2016,1
16007,6,2014-08,2319.0,2016-03,2014,2016,2
18595,4,2015-02,4287.0,2016-03,2015,2016,1
17540,1,2014-05,741.0,2016-03,2014,2016,2
9070,1,2013-11,3087.0,2016-03,2013,2016,3
20441,1,2015-02,5462.0,2016-03,2015,2016,1
20911,6,2015-10,1210.0,2016-03,2015,2016,1
7522,4,2013-08,2045.0,2016-03,2013,2016,3
21773,4,2015-06,1000.0,2016-03,2015,2016,1
5046,5,2013-02,11306.0,2016-03,2013,2016,3
19868,6,2014-05,509.0,2016-03,2014,2016,2
18598,5,2015-04,702.0,2016-03,2015,2016,1
21480,4,2015-08,4308.0,2016-03,2015,2016,1
6321,1,2013-05,8023.0,2016-03,2013,2016,3
19754,4,2015-06,2073.0,2016-03,2015,2016,1
19753,4,2015-06,492.0,2016-03,2015,2016,1
17769,2,2015-04,7583.0,2016-03,2015,2016,1
17528,1,2013-12,2280.0,2016-03,2013,2016,3
22063,1,2015-11,728.0,2016-03,2015,2016,1
22429,6,2016-01,123.0,2016-03,2016,2016,0
21016,1,2014-11,1881.0,2016-03,2014,2016,2
14763,1,2014-06,1466.0,2016-03,2014,2016,2
21962,5,2015-12,3000.0,2016-03,2015,2016,1
5838,6,2013-02,5815.0,2016-03,2013,2016,3
8755,2,2012-08,6615.0,2016-03,2012,2016,4
15992,1,2014-06,1658.0,2016-03,2014,2016,2
17775,4,2015-03,1000.0,2016-03,2015,2016,1
14019,6,2014-03,2990.0,2016-03,2014,2016,2
17541,1,2014-05,0.0,2016-03,2014,2016,2
13342,1,2012-10,2000.0,2016-03,2012,2016,4
13339,6,2014-04,4081.0,2016-03,2014,2016,2
19849,1,2015-08,2013.0,2016-03,2015,2016,1
10703,5,2013-11,2225.0,2016-03,2013,2016,3
11142,6,2014-02,4671.0,2016-03,2014,2016,2
22676,6,2015-07,217.0,2016-03,2015,2016,1
10105,2,2013-12,15372.0,2016-03,2013,2016,3
19047,4,2015-04,747.0,2016-03,2015,2016,1
22570,6,2015-10,1468.0,2016-03,2015,2016,1
8208,1,2013-02,7458.0,2016-03,2013,2016,3
11980,6,2013-06,1765.0,2016-03,2013,2016,3
21010,5,2015-10,1177.0,2016-03,2015,2016,1
19856,4,2015-08,1270.0,2016-03,2015,2016,1
21588,1,2014-01,486.0,2016-03,2014,2016,2
17756,5,2015-04,9451.0,2016-03,2015,2016,1
19835,4,2014-04,2400.0,2016-03,2014,2016,2
20145,2,2015-08,3281.0,2016-03,2015,2016,1
15061,4,2014-08,2736.0,2016-03,2014,2016,2
20581,6,2015-01,11250.0,2016-03,2015,2016,1
17548,5,2014-10,28911.0,2016-03,2014,2016,2
22443,5,2015-12,1537.0,2016-03,2015,2016,1
17547,4,2015-03,3064.0,2016-03,2015,2016,1
16016,4,2014-03,1000.0,2016-03,2014,2016,2
10713,1,2014-01,0.0,2016-03,2014,2016,2
20582,6,2015-08,4699.0,2016-03,2015,2016,1
19863,4,2014-05,425.0,2016-03,2014,2016,2
16300,4,2014-12,1929.0,2016-03,2014,2016,2
12511,4,2014-01,1786.0,2016-03,2014,2016,2
22481,2,2014-03,2785.0,2016-03,2014,2016,2
18038,1,2014-10,8250.0,2016-03,2014,2016,2
11989,1,2014-05,2000.0,2016-03,2014,2016,2
21791,4,2015-02,6558.0,2016-03,2015,2016,1
22475,6,2015-12,2332.0,2016-03,2015,2016,1
21510,1,2015-06,925.0,2016-03,2015,2016,1
21780,5,2015-11,564.0,2016-03,2015,2016,1
22018,1,2014-12,289.0,2016-03,2014,2016,2
17700,5,2014-02,1060.0,2016-03,2014,2016,2
16106,4,2013-11,2340.0,2016-03,2013,2016,3
17034,6,2014-11,3108.0,2016-03,2014,2016,2
22023,2,2015-06,2274.0,2016-03,2015,2016,1
20525,1,2015-09,5098.0,2016-03,2015,2016,1
17702,5,2015-01,2000.0,2016-03,2015,2016,1
8707,1,2013-10,6273.0,2016-03,2013,2016,3
2105,1,2012-06,2601.0,2016-03,2012,2016,4
18070,6,2014-07,20344.0,2016-03,2014,2016,2
11096,3,2013-11,10000.0,2016-03,2013,2016,3
14974,1,2014-06,1254.0,2016-03,2014,2016,2
19811,4,2015-05,1137.0,2016-03,2015,2016,1
21536,1,2015-03,204.0,2016-03,2015,2016,1
11917,2,2014-05,54310.0,2016-03,2014,2016,2
17704,5,2015-03,20939.0,2016-03,2015,2016,1
21533,6,2015-06,321.0,2016-03,2015,2016,1
18511,5,2015-03,1054.0,2016-03,2015,2016,1
13167,6,2014-04,7144.0,2016-03,2014,2016,2
17639,1,2015-04,778.0,2016-03,2015,2016,1
19064,1,2015-06,4538.0,2016-03,2015,2016,1
17705,5,2015-04,9760.0,2016-03,2015,2016,1
20521,6,2015-01,5230.0,2016-03,2015,2016,1
13170,1,2014-02,6859.0,2016-03,2014,2016,2
9651,3,2013-11,3622.0,2016-03,2013,2016,3
8357,1,2013-09,10117.0,2016-03,2013,2016,3
21248,6,2015-11,1046.0,2016-03,2015,2016,1
7474,2,2013-07,19754.0,2016-03,2013,2016,3
10631,5,2013-12,30000.0,2016-03,2013,2016,3
14923,6,2014-10,2820.0,2016-03,2014,2016,2
14944,2,2014-07,11396.0,2016-03,2014,2016,2
17682,6,2015-01,2196.0,2016-03,2015,2016,1
20541,2,2015-08,879.0,2016-03,2015,2016,1
21544,1,2014-03,3357.0,2016-03,2014,2016,2
14950,5,2014-03,23754.0,2016-03,2014,2016,2
15562,1,2013-12,6457.0,2016-03,2013,2016,3
11891,1,2013-10,7999.0,2016-03,2013,2016,3
20153,1,2013-05,1041.0,2016-03,2013,2016,3
17675,4,2014-12,-5440.0,2016-03,2014,2016,2
21546,1,2015-03,782.0,2016-03,2015,2016,1
10050,5,2013-11,41069.0,2016-03,2013,2016,3
14940,1,2014-05,1000.0,2016-03,2014,2016,2
22660,1,2014-11,95.0,2016-03,2014,2016,2
18513,5,2015-04,4083.0,2016-03,2015,2016,1
14937,6,2014-09,3465.0,2016-03,2014,2016,2
20946,4,2015-07,389.0,2016-03,2015,2016,1
13134,1,2014-07,2144.0,2016-03,2014,2016,2
16141,2,2014-05,5125.0,2016-03,2014,2016,2
20949,6,2014-07,1000.0,2016-03,2014,2016,2
9181,1,2013-11,1253.0,2016-03,2013,2016,3
17664,6,2014-09,3000.0,2016-03,2014,2016,2
752,2,2012-03,-8335.0,2016-03,2012,2016,4
19789,1,2015-05,1185.0,2016-03,2015,2016,1
17663,5,2015-02,4478.0,2016-03,2015,2016,1
18479,6,2015-05,3883.0,2016-03,2015,2016,1
8716,1,2012-11,1061.0,2016-03,2012,2016,4
19376,1,2015-07,1160.0,2016-03,2015,2016,1
3965,3,2012-11,15454.0,2016-03,2012,2016,4
20151,4,2015-06,381.0,2016-03,2015,2016,1
17778,5,2015-04,6985.0,2016-03,2015,2016,1
20520,6,2014-10,299.0,2016-03,2014,2016,2
20164,3,2015-09,1064.0,2016-03,2015,2016,1
11928,5,2014-03,6166.0,2016-03,2014,2016,2
18457,4,2013-10,1000.0,2016-03,2013,2016,3
14869,5,2014-01,18377.0,2016-03,2014,2016,2
18456,2,2015-05,616.0,2016-03,2015,2016,1
19824,4,2015-05,1106.0,2016-03,2015,2016,1
23307,4,2015-04,357.0,2016-03,2015,2016,1
17606,1,2015-03,1636.0,2016-03,2015,2016,1
4026,5,2013-01,9634.0,2016-03,2013,2016,3
17605,1,2014-10,3043.0,2016-03,2014,2016,2
19828,1,2014-01,3000.0,2016-03,2014,2016,2
15578,2,2014-10,8769.0,2016-03,2014,2016,2
23062,4,2014-06,1133.0,2016-03,2014,2016,2
20557,1,2015-09,0.0,2016-03,2015,2016,1
14859,1,2014-06,4187.0,2016-03,2014,2016,2
20167,4,2015-09,1400.0,2016-03,2015,2016,1
15009,1,2014-06,4029.0,2016-03,2014,2016,2
11793,4,2013-10,3323.0,2016-03,2013,2016,3
19402,1,2014-02,1211.0,2016-03,2014,2016,2
22040,4,2015-12,135.0,2016-03,2015,2016,1
16997,1,2015-03,7859.0,2016-03,2015,2016,1
16225,3,2014-07,17175.0,2016-03,2014,2016,2
23331,5,2015-10,10079.0,2016-03,2015,2016,1
22670,4,2015-06,392.0,2016-03,2015,2016,1
21986,1,2015-12,5769.0,2016-03,2015,2016,1
17046,4,2015-01,2000.0,2016-03,2015,2016,1
20558,2,2015-06,26706.0,2016-03,2015,2016,1
18048,4,2015-03,2491.0,2016-03,2015,2016,1
16999,6,2014-02,5866.0,2016-03,2014,2016,2
22798,4,2015-11,1367.0,2016-03,2015,2016,1
14037,5,2014-07,7363.0,2016-03,2014,2016,2
23058,3,2015-12,4711.0,2016-03,2015,2016,1
20973,1,2014-10,1897.0,2016-03,2014,2016,2
11122,6,2013-11,2431.0,2016-03,2013,2016,3
17634,6,2015-04,1877.0,2016-03,2015,2016,1
10356,1,2014-01,4367.0,2016-03,2014,2016,2
20517,4,2015-09,640.0,2016-03,2015,2016,1
22026,4,2015-04,1000.0,2016-03,2015,2016,1
16093,5,2015-01,2163.0,2016-03,2015,2016,1
14896,1,2014-05,5084.0,2016-03,2014,2016,2
18517,6,2013-11,6382.0,2016-03,2013,2016,3
21991,4,2015-08,808.0,2016-03,2015,2016,1
10331,1,2013-11,5809.0,2016-03,2013,2016,3
21531,4,2015-06,1374.0,2016-03,2015,2016,1
19819,1,2015-05,926.0,2016-03,2015,2016,1
13184,2,2013-10,40994.0,2016-03,2013,2016,3
16196,5,2015-01,10000.0,2016-03,2015,2016,1
17629,5,2015-03,9044.0,2016-03,2015,2016,1
17628,5,2015-01,10983.0,2016-03,2015,2016,1
8733,3,2013-07,9433.0,2016-03,2013,2016,3
13209,2,2014-07,17231.0,2016-03,2014,2016,2
22032,1,2015-01,438.0,2016-03,2015,2016,1
1991,1,2012-07,5261.0,2016-03,2012,2016,4
21523,1,2014-08,1000.0,2016-03,2014,2016,2
9231,5,2013-04,2124.0,2016-03,2013,2016,3
18526,1,2015-05,3080.0,2016-03,2015,2016,1
1989,5,2012-08,5749.0,2016-03,2012,2016,4
8258,3,2013-09,12792.0,2016-03,2013,2016,3
17716,4,2014-05,3541.0,2016-03,2014,2016,2
13082,1,2013-04,1387.0,2016-03,2013,2016,3
13207,2,2014-05,1189.0,2016-03,2014,2016,2
21240,5,2015-04,376.0,2016-03,2015,2016,1
21479,4,2015-07,2539.0,2016-03,2015,2016,1
7402,1,2013-03,14651.0,2016-03,2013,2016,3
12074,2,2013-12,52794.0,2016-03,2013,2016,3
21632,4,2015-09,1743.0,2016-03,2015,2016,1
19927,1,2015-05,2047.0,2016-03,2015,2016,1
13476,1,2014-07,3000.0,2016-03,2014,2016,2
20200,1,2014-07,1000.0,2016-03,2014,2016,2
15153,2,2014-07,8717.0,2016-03,2014,2016,2
1096,1,2012-03,2953.0,2016-03,2012,2016,4
18692,2,2015-05,1510.0,2016-03,2015,2016,1
18028,5,2015-02,1000.0,2016-03,2015,2016,1
22925,5,2016-02,551.0,2016-03,2016,2016,0
7573,2,2013-08,25428.0,2016-03,2013,2016,3
16451,5,2014-01,1605.0,2016-03,2014,2016,2
18352,4,2015-03,3111.0,2016-03,2015,2016,1
15515,1,2014-11,2409.0,2016-03,2014,2016,2
20386,2,2015-09,3337.0,2016-03,2015,2016,1
13479,2,2014-07,1308.0,2016-03,2014,2016,2
16457,6,2015-01,2311.0,2016-03,2015,2016,1
18345,6,2015-03,8285.0,2016-03,2015,2016,1
22319,6,2015-05,8343.0,2016-03,2015,2016,1
18341,5,2015-02,6166.0,2016-03,2015,2016,1
21431,6,2015-04,4419.0,2016-03,2015,2016,1
16461,1,2015-01,5252.0,2016-03,2015,2016,1
16943,1,2014-03,2367.0,2016-03,2014,2016,2
18702,6,2014-10,1163.0,2016-03,2014,2016,2
15162,1,2014-06,3670.0,2016-03,2014,2016,2
19262,1,2015-04,2238.0,2016-03,2015,2016,1
481,2,2012-01,0.0,2016-03,2012,2016,4
9859,5,2013-12,0.0,2016-03,2013,2016,3
19264,2,2015-06,19200.0,2016-03,2015,2016,1
12893,5,2014-03,3078.0,2016-03,2014,2016,2
18363,5,2015-05,1589.0,2016-03,2015,2016,1
18674,1,2015-01,1283.0,2016-03,2015,2016,1
19910,3,2015-05,1575.0,2016-03,2015,2016,1
17816,2,2015-04,727.0,2016-03,2015,2016,1
6486,2,2012-12,20807.0,2016-03,2012,2016,4
22108,4,2015-07,1347.0,2016-03,2015,2016,1
18676,1,2015-05,1368.0,2016-03,2015,2016,1
20896,1,2015-05,2137.0,2016-03,2015,2016,1
21052,4,2015-05,707.0,2016-03,2015,2016,1
12061,2,2014-03,28653.0,2016-03,2014,2016,2
18394,4,2015-05,5874.0,2016-03,2015,2016,1
21442,4,2015-11,10307.0,2016-03,2015,2016,1
19445,1,2015-02,1562.0,2016-03,2015,2016,1
16429,2,2014-10,3199.0,2016-03,2014,2016,2
15139,4,2014-05,3000.0,2016-03,2014,2016,2
19734,2,2015-08,8430.0,2016-03,2015,2016,1
18681,4,2014-08,5172.0,2016-03,2014,2016,2
21441,4,2015-11,738.0,2016-03,2015,2016,1
7994,1,2012-03,4695.0,2016-03,2012,2016,4
9404,2,2013-12,262.0,2016-03,2013,2016,3
20198,6,2015-09,6110.0,2016-03,2015,2016,1
19586,4,2015-06,5241.0,2016-03,2015,2016,1
17435,5,2015-03,3046.0,2016-03,2015,2016,1
19269,5,2015-02,12181.0,2016-03,2015,2016,1
8433,5,2013-06,3039.0,2016-03,2013,2016,3
15617,6,2012-07,2215.0,2016-03,2012,2016,4
5725,2,2013-05,3493.0,2016-03,2013,2016,3
17415,6,2014-10,5287.0,2016-03,2014,2016,2
21064,6,2015-07,2121.0,2016-03,2015,2016,1
12420,4,2014-05,5935.0,2016-03,2014,2016,2
21423,2,2015-09,59093.0,2016-03,2015,2016,1
20367,1,2015-08,1222.0,2016-03,2015,2016,1
19712,1,2015-07,5087.0,2016-03,2015,2016,1
12111,2,2014-04,318.0,2016-03,2014,2016,2
21652,5,2015-12,8385.0,2016-03,2015,2016,1
11558,2,2014-02,10917.0,2016-03,2014,2016,2
9845,6,2013-10,852.0,2016-03,2013,2016,3
15889,4,2015-01,1274.0,2016-03,2015,2016,1
19464,1,2015-05,1174.0,2016-03,2015,2016,1
21269,1,2015-08,1000.0,2016-03,2015,2016,1
6658,6,2012-08,3431.0,2016-03,2012,2016,4
19466,1,2015-06,4045.0,2016-03,2015,2016,1
8787,1,2012-03,1707.0,2016-03,2012,2016,4
12414,2,2014-05,410.0,2016-03,2014,2016,2
12566,1,2014-02,9296.0,2016-03,2014,2016,2
10843,4,2014-02,3613.0,2016-03,2014,2016,2
17384,6,2015-03,1615.0,2016-03,2015,2016,1
8489,2,2013-05,17759.0,2016-03,2013,2016,3
21090,6,2015-07,3190.0,2016-03,2015,2016,1
16515,1,2015-01,7649.0,2016-03,2015,2016,1
6662,1,2013-01,2746.0,2016-03,2013,2016,3
9604,6,2012-12,3000.0,2016-03,2012,2016,4
19238,1,2014-07,3609.0,2016-03,2014,2016,2
15629,1,2014-10,2550.0,2016-03,2014,2016,2
17845,1,2014-05,2348.0,2016-03,2014,2016,2
17376,4,2014-12,729.0,2016-03,2014,2016,2
19473,4,2014-11,988.0,2016-03,2014,2016,2
15882,1,2014-10,3000.0,2016-03,2014,2016,2
20882,3,2015-09,6236.0,2016-03,2015,2016,1
10147,5,2014-01,1000.0,2016-03,2014,2016,2
19718,4,2015-03,1869.0,2016-03,2015,2016,1
1143,3,2012-04,9275.0,2016-03,2012,2016,4
21065,6,2015-08,1411.0,2016-03,2015,2016,1
11588,3,2014-04,6376.0,2016-03,2014,2016,2
11585,1,2014-04,2000.0,2016-03,2014,2016,2
17826,1,2014-07,4990.0,2016-03,2014,2016,2
17827,1,2014-12,1315.0,2016-03,2014,2016,2
20618,1,2015-03,2712.0,2016-03,2015,2016,1
15915,1,2014-11,2000.0,2016-03,2014,2016,2
21805,4,2015-09,533.0,2016-03,2015,2016,1
15164,2,2014-09,29754.0,2016-03,2014,2016,2
14128,3,2013-08,2616.0,2016-03,2013,2016,3
21070,1,2015-04,1133.0,2016-03,2015,2016,1
22504,1,2015-08,5382.0,2016-03,2015,2016,1
19460,1,2015-02,643.0,2016-03,2015,2016,1
22280,6,2015-11,1028.0,2016-03,2015,2016,1
11194,6,2014-01,2548.0,2016-03,2014,2016,2
8465,1,2013-04,4285.0,2016-03,2013,2016,3
19253,5,2015-05,1449.0,2016-03,2015,2016,1
21209,1,2014-09,0.0,2016-03,2014,2016,2
22410,6,2016-01,96.0,2016-03,2016,2016,0
16489,6,2014-07,1324.0,2016-03,2014,2016,2
21761,6,2015-11,385.0,2016-03,2015,2016,1
21074,3,2015-10,8193.0,2016-03,2015,2016,1
21647,1,2015-12,2028.0,2016-03,2015,2016,1
10157,1,2014-02,1191.0,2016-03,2014,2016,2
6631,6,2013-06,2703.0,2016-03,2013,2016,3
10516,4,2013-04,3000.0,2016-03,2013,2016,3
17401,1,2015-03,6291.0,2016-03,2015,2016,1
7288,2,2013-08,16328.0,2016-03,2013,2016,3
18369,1,2015-01,6053.0,2016-03,2015,2016,1
17144,2,2015-03,0.0,2016-03,2015,2016,1
19441,6,2015-04,620.0,2016-03,2015,2016,1
14723,1,2014-10,2799.0,2016-03,2014,2016,2
15973,1,2014-10,0.0,2016-03,2014,2016,2
21463,4,2015-10,5152.0,2016-03,2015,2016,1
17076,1,2014-09,1520.0,2016-03,2014,2016,2
12928,4,2014-06,3175.0,2016-03,2014,2016,2
19876,4,2015-04,1612.0,2016-03,2015,2016,1
19892,5,2015-02,5384.0,2016-03,2015,2016,1
13390,5,2014-02,35637.0,2016-03,2014,2016,2
20908,4,2015-08,2000.0,2016-03,2015,2016,1
18627,4,2013-02,1043.0,2016-03,2013,2016,3
18089,5,2015-04,1151.0,2016-03,2015,2016,1
14748,4,2014-06,4737.0,2016-03,2014,2016,2
1073,2,2012-05,730.0,2016-03,2012,2016,4
9351,1,2013-11,0.0,2016-03,2013,2016,3
17793,6,2015-03,2439.0,2016-03,2015,2016,1
13354,5,2013-05,2033.0,2016-03,2013,2016,3
17796,1,2015-04,11752.0,2016-03,2015,2016,1
10767,4,2014-01,3555.0,2016-03,2014,2016,2
15983,4,2015-01,2732.0,2016-03,2015,2016,1
22421,4,2015-12,1484.0,2016-03,2015,2016,1
10770,5,2014-03,10884.0,2016-03,2014,2016,2
13362,1,2014-05,4719.0,2016-03,2014,2016,2
17481,1,2015-02,6769.0,2016-03,2015,2016,1
17492,6,2014-09,1000.0,2016-03,2014,2016,2
15974,1,2014-11,3844.0,2016-03,2014,2016,2
22085,6,2015-08,80.0,2016-03,2015,2016,1
22423,5,2015-05,1997.0,2016-03,2015,2016,1
8093,1,2012-08,22997.0,2016-03,2012,2016,4
1020,6,2012-05,10003.0,2016-03,2012,2016,4
18620,6,2015-03,1862.0,2016-03,2015,2016,1
18621,6,2015-04,2631.0,2016-03,2015,2016,1
11714,5,2013-12,13807.0,2016-03,2013,2016,3
15980,4,2014-09,0.0,2016-03,2014,2016,2
21958,4,2015-05,486.0,2016-03,2015,2016,1
19306,4,2015-07,1872.0,2016-03,2015,2016,1
19305,4,2015-05,2141.0,2016-03,2015,2016,1
15981,4,2014-09,6229.0,2016-03,2014,2016,2
20424,6,2015-05,1967.0,2016-03,2015,2016,1
22563,2,2016-02,768.0,2016-03,2016,2016,0
13373,5,2014-04,8767.0,2016-03,2014,2016,2
20188,4,2015-08,3110.0,2016-03,2015,2016,1
15978,2,2014-11,8773.0,2016-03,2014,2016,2
13380,6,2014-07,7543.0,2016-03,2014,2016,2
19433,4,2015-01,740.0,2016-03,2015,2016,1
22081,2,2015-08,6700.0,2016-03,2015,2016,1
19886,1,2015-08,3395.0,2016-03,2015,2016,1
21796,4,2015-12,784.0,2016-03,2015,2016,1
15976,1,2015-01,6907.0,2016-03,2015,2016,1
19298,1,2015-06,1588.0,2016-03,2015,2016,1
20180,2,2015-09,16794.0,2016-03,2015,2016,1
9039,5,2013-11,1877.0,2016-03,2013,2016,3
6362,4,2013-03,5831.0,2016-03,2013,2016,3
3478,1,2012-06,9464.0,2016-03,2012,2016,4
22092,1,2015-07,1443.0,2016-03,2015,2016,1
21769,1,2015-11,1000.0,2016-03,2015,2016,1
10741,5,2013-11,7937.0,2016-03,2013,2016,3
13423,2,2014-07,16446.0,2016-03,2014,2016,2
20195,6,2015-01,1143.0,2016-03,2015,2016,1
18668,6,2014-11,1000.0,2016-03,2014,2016,2
19289,5,2015-02,2741.0,2016-03,2015,2016,1
12924,1,2014-07,3000.0,2016-03,2014,2016,2
22496,6,2015-10,147.0,2016-03,2015,2016,1
19900,4,2014-05,2357.0,2016-03,2014,2016,2
15984,5,2014-11,7559.0,2016-03,2014,2016,2
21766,1,2015-07,1442.0,2016-03,2015,2016,1
9389,2,2012-08,8963.0,2016-03,2012,2016,4
504,5,2012-02,18154.0,2016-03,2012,2016,4
16956,6,2014-10,2466.0,2016-03,2014,2016,2
500,3,2012-02,17081.0,2016-03,2012,2016,4
19094,1,2014-12,2487.0,2016-03,2014,2016,2
21451,1,2015-06,1626.0,2016-03,2015,2016,1
11180,1,2014-01,7597.0,2016-03,2014,2016,2
12046,4,2014-01,1425.0,2016-03,2014,2016,2
19284,4,2015-04,1000.0,2016-03,2015,2016,1
14693,4,2014-06,5145.0,2016-03,2014,2016,2
18094,6,2015-05,19226.0,2016-03,2015,2016,1
9322,2,2013-05,5323.0,2016-03,2013,2016,3
19745,1,2015-01,6722.0,2016-03,2015,2016,1
16961,1,2015-01,5780.0,2016-03,2015,2016,1
20595,5,2015-09,2296.0,2016-03,2015,2016,1
13399,1,2014-04,6451.0,2016-03,2014,2016,2
15098,1,2014-10,6631.0,2016-03,2014,2016,2
15969,1,2014-01,11427.0,2016-03,2014,2016,2
10541,5,2014-01,365.0,2016-03,2014,2016,2
15968,6,2015-01,3000.0,2016-03,2015,2016,1
21948,6,2015-12,3070.0,2016-03,2015,2016,1
21947,6,2015-11,1508.0,2016-03,2015,2016,1
16960,1,2014-12,6800.0,2016-03,2014,2016,2
12038,1,2014-05,4650.0,2016-03,2014,2016,2
22427,6,2016-01,55.0,2016-03,2016,2016,0
21458,3,2015-09,4374.0,2016-03,2015,2016,1
22419,4,2015-10,850.0,2016-03,2015,2016,1
22095,2,2015-10,5085.0,2016-03,2015,2016,1
15609,1,2014-10,1644.0,2016-03,2014,2016,2
20409,1,2015-09,2307.0,2016-03,2015,2016,1
22862,6,2015-12,400.0,2016-03,2015,2016,1
11177,1,2013-11,4250.0,2016-03,2013,2016,3
3439,1,2012-11,7215.0,2016-03,2012,2016,4
22498,1,2015-01,469.0,2016-03,2015,2016,1
17115,4,2015-03,2285.0,2016-04,2015,2016,1
19100,6,2015-06,663.0,2016-04,2015,2016,1
22563,2,2016-02,773.0,2016-04,2016,2016,0
18087,4,2015-04,2515.0,2016-04,2015,2016,1
18990,6,2015-04,1150.0,2016-04,2015,2016,1
22787,5,2015-04,349.0,2016-04,2015,2016,1
18107,5,2015-02,1300.0,2016-04,2015,2016,1
22970,4,2014-01,1403.0,2016-04,2014,2016,2
9651,3,2013-11,0.0,2016-04,2013,2016,3
18148,2,2015-03,-22192.0,2016-04,2015,2016,1
19033,4,2015-06,4590.0,2016-04,2015,2016,1
20129,1,2015-04,6496.0,2016-04,2015,2016,1
19127,1,2015-03,6260.0,2016-04,2015,2016,1
22983,6,2015-12,283.0,2016-04,2015,2016,1
22314,1,2016-01,1147.0,2016-04,2016,2016,0
19626,4,2014-04,1712.0,2016-04,2014,2016,2
22329,1,2015-12,1303.0,2016-04,2015,2016,1
20130,1,2015-08,1165.0,2016-04,2015,2016,1
22786,5,2014-05,447.0,2016-04,2014,2016,2
9685,1,2013-12,655.0,2016-04,2013,2016,3
17043,4,2013-08,1330.0,2016-04,2013,2016,3
22575,1,2015-09,8988.0,2016-04,2015,2016,1
18984,5,2015-05,1000.0,2016-04,2015,2016,1
18075,6,2015-05,7669.0,2016-04,2015,2016,1
22323,1,2014-07,509.0,2016-04,2014,2016,2
10379,5,2013-05,8292.0,2016-04,2013,2016,3
19061,6,2015-06,2316.0,2016-04,2015,2016,1
17107,1,2015-01,1325.0,2016-04,2015,2016,1
19003,2,2015-05,1414.0,2016-04,2015,2016,1
22320,6,2015-08,1211.0,2016-04,2015,2016,1
19623,1,2015-06,2000.0,2016-04,2015,2016,1
19057,6,2015-02,531.0,2016-04,2015,2016,1
19076,1,2014-07,2423.0,2016-04,2014,2016,2
17048,4,2015-02,5690.0,2016-04,2015,2016,1
9711,4,2013-12,2788.0,2016-04,2013,2016,3
19625,3,2015-07,7620.0,2016-04,2015,2016,1
11092,1,2013-12,7977.0,2016-04,2013,2016,3
18124,1,2015-03,2087.0,2016-04,2015,2016,1
22974,4,2015-05,3016.0,2016-04,2015,2016,1
22798,4,2015-11,2456.0,2016-04,2015,2016,1
11076,4,2012-11,1347.0,2016-04,2012,2016,4
19126,1,2014-10,2387.0,2016-04,2014,2016,2
18017,1,2015-04,1696.0,2016-04,2015,2016,1
18036,1,2014-01,2849.0,2016-04,2014,2016,2
18026,5,2015-01,3577.0,2016-04,2015,2016,1
19021,5,2015-02,1371.0,2016-04,2015,2016,1
19577,6,2014-12,2000.0,2016-04,2014,2016,2
22551,4,2016-01,100.0,2016-04,2016,2016,0
17039,1,2014-11,3754.0,2016-04,2014,2016,2
19043,1,2015-07,6619.0,2016-04,2015,2016,1
19000,1,2015-06,7027.0,2016-04,2015,2016,1
9566,4,2013-12,7817.0,2016-04,2013,2016,3
22775,6,2016-02,4215.0,2016-04,2016,2016,0
19612,4,2015-06,3030.0,2016-04,2015,2016,1
17057,1,2015-01,2336.0,2016-04,2015,2016,1
20146,3,2015-07,5515.0,2016-04,2015,2016,1
9601,4,2013-11,2660.0,2016-04,2013,2016,3
22318,5,2015-12,5717.0,2016-04,2015,2016,1
9162,3,2013-11,1994.0,2016-04,2013,2016,3
22959,4,2016-02,93.0,2016-04,2016,2016,0
8040,6,2012-12,1856.0,2016-04,2012,2016,4
22490,4,2015-09,699.0,2016-04,2015,2016,1
18385,6,2015-04,6058.0,2016-04,2015,2016,1
18390,2,2014-12,2084.0,2016-04,2014,2016,2
18624,1,2015-01,2478.0,2016-04,2015,2016,1
18392,4,2015-01,1360.0,2016-04,2015,2016,1
19301,3,2015-04,3599.0,2016-04,2015,2016,1
19432,2,2015-06,18461.0,2016-04,2015,2016,1
10749,1,2013-06,2711.0,2016-04,2013,2016,3
19310,6,2015-05,3486.0,2016-04,2015,2016,1
19878,4,2015-07,5526.0,2016-04,2015,2016,1
8106,4,2013-06,0.0,2016-04,2013,2016,3
17516,4,2014-12,3186.0,2016-04,2014,2016,2
17785,4,2014-06,2952.0,2016-04,2014,2016,2
17518,5,2012-12,11443.0,2016-04,2012,2016,4
19875,1,2015-08,2499.0,2016-04,2015,2016,1
18606,1,2014-12,3200.0,2016-04,2014,2016,2
18420,5,2015-03,6349.0,2016-04,2015,2016,1
18418,4,2015-03,4232.0,2016-04,2015,2016,1
